"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","SYR","Syrian Arab Republic","","2540","2540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","SYR","Syrian Arab Republic","","3160","3160","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","SYR","Syrian Arab Republic","","3320","3320","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","SYR","Syrian Arab Republic","","4600","4600","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","SYR","Syrian Arab Republic","","4800","4800","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","2310","2310","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","2510","2510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","3520","3520","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","3700","3700","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","5480","5480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","6020","6020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","8330","8330","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","TUN","Tunisia","","8770","8770","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","WB_HI","High-income","","ARE","United Arab Emirates","","58150","58150","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","WB_HI","High-income","","ARE","United Arab Emirates","","64560","64560","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","1430","1430","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","1490","1490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","1670","1670","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","1830","1830","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","2310","2310","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","2360","2360","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","2480","2480","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","1800","1800","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1991","1991","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","1930","1930","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","2100","2100","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","3670","3670","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","4080","4080","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","4530","4530","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","4730","4730","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_LMI","Lower-middle-income","","ALB","Albania","","5140","5140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","1400","1400","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","1570","1570","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","1730","1730","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","1840","1840","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","8150","8150","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","8380","8380","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_LMI","Lower-middle-income","","ARM","Armenia","","8820","8820","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1980","1980","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","10270","10270","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","21350","21350","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","22210","22210","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","23120","23120","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","24210","24210","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","24710","24710","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","40260","40260","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","41680","41680","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","43390","43390","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_LMI","Lower-middle-income","","AZE","Azerbaijan","","1510","1510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_LMI","Lower-middle-income","","AZE","Azerbaijan","","6620","6620","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_LMI","Lower-middle-income","","AZE","Azerbaijan","","7720","7720","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_LMI","Lower-middle-income","","AZE","Azerbaijan","","8600","8600","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_LMI","Lower-middle-income","","AZE","Azerbaijan","","9140","9140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","5560","5560","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","5980","5980","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","6600","6600","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","7610","7610","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_HI","High-income","","BEL","Belgium","","13100","13100","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","EUR","Europe","","WB_HI","High-income","","BEL","Belgium","","13760","13760","","",""
